,greedy,classic
221,16572.916434736464,15722.142269726459
222,16455.27867823928,15634.9021095326
223,16647.119580762213,15782.736063376458
224,16918.547173642088,16004.513891912666
225,16743.938779159907,15867.156386316761
226,16903.584591971794,16005.677198873436
227,16848.034569545667,15948.06420937771
228,16822.350450823236,15921.650070031494
229,17053.3793978857,16115.755496773647
230,16972.7061409186,16051.457360445294
231,17098.047249269748,16152.321444674499
232,16861.21423766164,16015.32910373018
233,16828.15069951519,16003.22642286955
234,16703.780593551648,15900.243067281293
235,16399.673803137186,15671.210728552867
236,16171.167572269482,15478.056478987786
237,15877.383143151903,15230.9510896915
238,15781.51700661888,15182.32943855196
239,15728.64665697998,15159.053234140954
240,14934.043276472514,14387.675839528401
241,14934.043276472514,14387.675839528401
242,15586.242316184147,14940.818314907643
243,15738.676095442808,15088.67175168168
244,15772.446090602654,15120.247924318512
245,15893.130107520105,15215.079373042472
246,16041.65193788588,15345.177401582152
247,16276.324431668647,15517.195164170993
248,16539.521960383176,15735.78645785792
249,16689.96183685736,15848.35565971876
250,16904.527263143587,15988.7992102742
251,17174.498753017768,16210.65058484576
252,17492.242192706875,16482.543675187415
253,17458.570642544557,16441.782711607557
254,18329.217491844298,17148.804633905394
255,18260.005111795213,17101.373194862917
256,17747.9024497116,16697.13070343347
257,17690.335816133374,16632.111706260835
258,18261.03340958146,17084.19485670912
259,18009.404712993408,16890.532269780888
260,17855.992918128843,16768.071740295858
261,17273.467765800353,16294.804396738951
262,16973.201157913565,16109.634377810427
263,17061.22662200802,16201.452658742965
264,16981.57785271503,16137.090663706374
265,16742.856080212954,15971.039328657047
266,16405.088245395043,15683.906717483474
267,16288.511472347718,15597.866448881477
268,15995.231912683834,15382.98436603116
269,15817.709286635154,15245.361123380184
270,16256.340702668005,15514.890450233508
271,17100.811818959028,16237.962288925735
272,18528.22042438743,17420.607959472043
273,20484.268445417834,19163.329375938803
274,20969.319410370335,19603.95526600281
275,22479.82189960262,20772.40386112203
276,22754.536217041423,21056.092846283365
277,23765.79225824118,21769.68348834786
278,25224.879900786873,22661.91580623521
279,25961.215559801898,23066.199454355447
280,26289.292195257112,22794.797304585885
281,26056.79452316591,22633.153385183497
282,25879.70868242156,22620.62942692324
283,26835.989875299856,23566.249644860884
284,26742.48507658351,23656.417099295453
285,26738.2539627937,23754.69970513147
286,27210.13219533283,24177.592101540744
287,26945.56867647925,23564.04605129912
288,26296.641677675896,22693.60026193602
289,24014.54900549146,20787.576102369338
290,25340.753836380776,21767.601278091715
291,23869.84366105597,21435.19529413489
292,23408.7646375791,21201.789762349126
293,21505.169148201978,19442.102537515933
294,20507.08467747896,18850.427367944503
295,18820.03317084694,17604.4961053508
296,20027.97490639537,18774.635922765716
297,19315.746351989234,18193.000818477096
298,18068.05765988717,17426.15777024698
299,17662.046678092043,16976.696536820502
300,16363.628771162133,15606.083747484672
301,16874.2830539769,16045.210540512091
302,17215.50729581903,16318.74465921781
303,18027.431681728845,17072.174935347746
304,18269.305331395593,17290.68656752404
305,19256.330405006232,18097.79818469205
306,20506.511549333103,19170.417777916144
307,20049.51977998799,18674.024962732525
308,19363.278516181712,18084.435792914803
309,20403.628130120313,18908.711080473746
310,23361.12309223909,21119.870638278146
311,23403.690937735442,21176.40980643652
312,26502.95750979121,23498.041878835964
313,27093.203481512905,23875.612666212874
314,27473.35771346434,24071.727918209475
315,27123.62378934408,23800.46867459675
316,26878.360916318506,23836.11184852928
317,27013.464607413494,23674.101365114486
318,26743.120880786668,23209.29879750338
319,26199.094359409177,22672.05693475537
320,25466.534407508945,22007.520146352115
321,24810.98389411189,21628.4696099587
322,23420.157500664107,20861.26254145505
323,22401.380953893342,20244.6582997987
324,21465.550458430604,19675.321186290865
325,20449.907167205733,19039.136813869267
326,19406.950759049738,18156.8098785341
327,18462.253793594322,17424.309774696816
328,17436.546707560683,16835.249929147398
329,16592.86230886085,15955.479678874117
330,15828.362300555229,15150.694116116198
331,16307.674072161752,15562.210912957897
332,16342.240623677297,15581.060536996933
333,16341.921151626326,15613.348051410565
334,17053.82344866837,16236.449568686357
335,17383.94551852771,16496.894336264108
336,17777.699007101317,16841.459322550472
337,17747.02650289391,16751.436044727212
338,17602.373323918877,16623.893172631702
339,17688.338540397555,16675.73077027944
340,18290.906853040513,17109.568221812577
341,18180.16835447537,17025.255755772163
342,17577.77118103851,16552.34783263402
343,17850.59864199354,16759.704179141536
344,17764.87351498086,16691.64527129069
345,17822.920555462508,16746.1473145558
346,17902.34555843808,16823.45410846033
347,17485.165641822696,16465.687783825513
348,17496.055323044933,16466.88640602616
349,17802.21467305346,16722.935596498235
350,17457.284676278636,16445.057279497825
351,17124.54125996907,16173.88097213591
352,17271.14507638557,16360.436758872125
353,17278.506640789168,16386.126916944475
354,16523.12529752947,15746.136334410898
355,16125.960345431246,15431.856894792523
356,15983.083391339884,15312.463763327776
357,15886.776679440436,15239.350967380702
358,15732.608798914645,15136.418114383432
359,15416.221271816417,14856.006512093241
360,15542.605771421076,14973.107807261507
361,14934.043276472514,14387.675839528401
362,15794.062400371193,15121.476696306
363,15604.205365642572,14961.18749991753
364,15895.623602839498,15202.963050896
365,16155.619922852104,15451.415408143172
366,16496.106153333916,15751.306807319967
367,16637.65150471521,15856.07782567995
368,16352.926675568422,15613.96026891096
369,16996.277760067605,16121.874495401302
370,18345.023811554096,17241.91736111279
371,18033.075902680237,16960.76846222226
372,18394.248616526827,17192.87047362363
373,20329.376802509447,18754.9210894779
374,21314.014817133706,19575.71469437756
375,20902.36794321245,19220.77566197778
376,21159.613314287995,19424.52301169756
377,20989.567433892436,19303.91194026364
378,22102.53813684163,20230.34627197358
379,22118.01406967614,20176.787642278687
380,22386.910772184838,20359.043903693382
381,21837.857380159185,19939.054825476713
382,20705.19154310385,19051.59429400498
383,19559.242952696124,18139.096794887188
384,20592.334648121945,19125.983846053936
385,20366.074235630927,18989.79118148096
386,18572.26164643593,17488.94944063854
387,17323.40057117829,16477.39654558186
388,17526.977359210938,16668.891898182763
389,17555.493966878505,16723.16266665788
390,17435.202770688946,16741.7005051215
391,17087.751275809078,16466.53062381358
392,17036.393691188056,16370.22669069745
393,16700.92990758016,15935.554353871557
394,17167.69077726132,16287.514538592912
395,17554.69413915973,16623.491516383787
396,18249.012101345095,17186.96905532569
397,18431.307277849468,17419.44497992324
398,18215.86611439184,17244.470556445267
399,18369.23957654462,17340.15044689677
400,19304.047557689766,18148.02274726115
401,20399.531712457025,18966.21457647926
402,21189.597464953327,19577.689647888128
403,23386.12466705817,21303.42389810963
404,24777.917190019885,22173.566988407383
405,23468.363943142565,21226.293985348104
406,23620.550937158987,21394.755018412237
407,23524.622823546495,21288.754724714665
408,23600.6164934971,21347.963430204065
409,22987.899931274802,20891.781216614778
410,22122.813127400725,20246.727348728666
411,22940.677803166993,20824.57477463854
412,22571.03868429317,20503.08832193203
413,22219.503944187825,20234.618505344653
414,21607.29756713455,19760.0793904767
415,22118.501163075933,20160.631889664313
416,21727.33042845834,20046.6720555258
417,20653.44732279179,19229.565778894066
418,20670.95080942995,19254.45853299699
419,20082.804768805334,18857.33593700258
420,18825.962513973023,17798.285890904725
421,17826.51334768053,16962.498096865733
422,17002.28707387482,16331.249350157717
423,16355.061508347564,15764.960450376846
424,16377.204962318861,15767.802223939387
425,16841.16315770869,16058.508069059832
426,16466.682283020786,15693.624828794025
427,16829.54284191811,16007.123500396181
428,16891.99573275589,16045.802385620986
429,16949.72274090703,16140.875799505659
430,17443.77583256477,16575.071105350387
431,17401.696031035808,16512.132012820533
432,17848.32633144636,16902.149393019576
433,18784.90311950354,17619.712204045438
434,18696.079951209827,17533.139169306218
435,18862.799329061152,17645.24161469372
436,18918.34264076877,17614.718020497592
437,18602.064835871206,17366.148574134753
438,19227.264525597286,17894.411494955595
439,19983.526157821037,18482.77944240328
440,23355.141232201586,21157.769909655635
441,27435.44092686942,24209.104102946247
442,27152.672204038,24113.359773677115
443,26251.387502190915,23398.255218408824
444,26023.366211658882,23085.000157641956
445,25720.594631765962,22766.73793792992
446,25286.946351543607,22318.161751591517
447,21823.543386462155,19932.066348304397
448,18145.283614341184,17094.307267468568
449,17396.88834515788,16486.716088340996
450,19270.04902307523,18079.84468915267
451,19251.926742481864,18150.1226649895
452,18565.205962420278,17573.530755530286
453,17538.401386954436,16708.167999043206
454,17154.95769954254,16475.631662891883
455,16406.154510090986,15814.24269613537
456,15987.225822906114,15398.456401512487
457,16164.571370831301,15465.720530807006
458,16549.60171492358,15764.008928633257
459,16592.41140780126,15805.072970634224
460,17454.14334462341,16519.66826870953
461,18523.603146896457,17498.690040400044
462,22430.43557006469,20775.10411200554
463,23301.925274035755,21405.112080842904
464,24126.424417702045,22136.714334713688
465,24729.653224929363,22545.085716085843
466,25347.03667481173,22693.947871426335
467,25848.73120685286,23052.438390189636
468,26353.1714670509,22946.206626283503
469,26655.631175695584,23219.18492715596
470,26825.97794766403,23471.42866619943
471,26894.294930973163,23633.495746098088
472,27242.65973256105,23798.790863275317
473,27285.451373727235,23991.85712642998
474,26947.41308810855,23912.506231933658
475,26838.43169147298,23468.26259782391
476,26549.01313744797,22954.336776180717
477,25730.416007264845,22153.86138108381
478,24629.097877513,21171.640829867167
479,23725.6116089159,20603.68688020807
480,22333.727201104477,19853.399987853292
481,21245.157407932693,19221.16760349218
482,20384.934844121475,18745.417041713656
483,19426.83384176925,18139.702879851906
484,18646.038198175025,17487.901382801214
485,18200.347837585847,17188.327902317735
486,17302.033775545933,16709.383538438917
487,16681.090072684336,16038.983412773157
488,16167.696059414606,15550.85917846467
489,16650.874983214824,15891.719448434409
490,17401.60170752347,16484.677939270136
491,16937.516331564522,16098.990381294057
492,16985.945769201582,16125.095914722251
493,19906.246601437124,18676.952739150292
494,21336.682210945488,19908.742145932054
495,23237.31866745656,21353.774456301595
496,24065.11848961351,22088.738372345
497,24690.360838067623,22520.96860408149
498,25339.23088975456,22647.216395154835
499,25844.096776039267,22980.30860695473
500,26342.890711639833,22979.54675840076
501,26616.906313078027,23192.83988793969
502,26714.87931402679,23362.292339808897
503,26830.24112959403,23579.81010865469
504,27164.323694414954,23728.549796726045
505,27110.05801490871,23815.99224133862
506,26683.9476891239,23670.788938864756
507,26636.179077452554,23234.602036092725
508,26074.238314790913,22515.523063353095
509,25302.146306705337,21813.04883261491
510,24865.495988976953,21360.57635885707
511,24747.950501210507,21789.453404195996
512,23380.16573413783,20877.005206012287
513,22466.41602621992,20385.1440192822
514,20745.37225328148,19055.25277558576
515,19300.00714277368,18028.170960947857
516,18445.398009658365,17311.131479871394
517,17753.389685229075,16785.531749035275
518,16890.39789462872,16323.061672801672
519,16414.879530403236,15787.024573066838
520,16220.702074983892,15600.850732693254
521,16222.304728142373,15516.281287340096
522,18337.82642542792,17264.742929872282
523,20011.920619292807,18657.607201708473
524,20781.166153948903,19252.934161487046
525,21169.576548843397,19724.439121017454
526,22157.82637269791,20564.830924488866
527,23310.639055481497,21392.87703357403
528,24042.507156638607,22064.437450158985
529,24657.050386125393,22492.25762225839
530,25297.98780183871,22601.273317513453
531,25790.021502255186,22903.771814738677
532,26228.72207896733,22818.43579445714
533,26558.067464391355,23140.80320222906
534,26675.994967751343,23333.22086746228
535,26644.56340466754,23415.161352507035
536,27022.409668073735,23592.582191649017
537,26980.319444923014,23691.2208691936
538,26580.49197821712,23579.837026111953
539,26566.966304745132,23167.089561853718
540,26135.777012437833,22564.800376587584
541,25388.759724431464,21881.985645025998
542,24437.157782497005,21018.206281999013
543,23555.20169990559,20468.477153016476
544,21978.480733867866,19557.503136896117
545,20856.139890226157,18890.751648724796
546,19988.8820001727,18404.87293636792
547,19113.76507318116,17863.91071707956
548,19105.37243123375,17891.40281644932
549,19059.14434044994,17961.992185699357
550,18278.725551634536,17596.919617415853
551,17519.918121354287,16837.620080810644
552,17026.197456168236,16360.485854626446
553,16781.57924232528,16006.365961654712
554,18317.54035854285,17247.503570310324
555,19147.36769322312,17956.07902086013
556,19522.658305320285,18242.62686102267
557,19529.744656665363,18357.269040864507
558,20371.65438900438,19094.990191411318
559,20509.250512901704,19155.139166871384
560,19827.467077299872,18593.167321240362
561,20925.773795208836,19405.91360031004
562,22400.053820786234,20546.1894075755
563,23460.14381336005,21354.312376966867
564,21481.966958823592,19656.743593232455
565,20235.029288625326,18678.522123606694
566,19959.428802605187,18486.447151178832
567,20245.63633249633,18692.988825960605
568,19959.891668989545,18463.57519641851
569,18978.914750315656,17683.923715305158
570,19528.260930524164,18149.096591047786
571,19096.841517605026,17768.137530609623
572,20338.613601556543,18746.41017256902
573,18091.64792436917,16956.86111168647
574,17417.747566914244,16412.866273297124
575,18316.010057405107,17138.94868474852
576,19556.144124002367,18270.16210542768
577,19439.107839741646,18212.019848600026
578,18410.261419809423,17351.566418551596
579,18257.071627436104,17289.236174711717
580,18461.855189622846,17483.53181328738
581,18139.832452984203,17238.482189014027
582,17256.645555693256,16572.25879818859
583,16830.18983774258,16220.674463371632
584,16537.247330362407,15915.433307042647
585,14934.043276472514,14387.675839528401
586,16016.564459018908,15310.865745660838
587,16845.93764244007,16020.946590762422
588,18096.669401849864,17058.754103163676
589,17791.97153068632,16868.798643566755
590,18941.763709265335,17870.44750743414
591,18939.040547853037,17826.612155198527
592,19278.407598257494,18125.30405613282
593,21089.438879642217,19542.63762240945
594,21399.81582573182,19743.861450310364
595,22103.034907120007,20283.346607277093
596,23078.85400066639,20896.439386801387
597,24015.85439357794,21630.89520847239
598,22865.074288165382,20797.78623590802
599,23483.92622633725,21250.826896918188
600,22828.951802217336,20742.005477766605
601,22088.189346595907,20177.6834714674
602,22002.529669125717,20148.423886026456
603,20792.263214214083,19124.360298784784
604,21012.38695655306,19278.69600275051
605,19173.8006261273,17828.211035442084
606,19618.908360127745,18186.17522743719
607,19316.606385577616,17943.912865998638
608,19274.819838129555,18036.452497857514
609,18445.415889705942,17374.431793955937
610,19012.971367494167,17862.02168031624
611,18547.692648359283,17541.204704093147
612,17794.76722464061,16903.08712478681
613,17424.884173778926,16607.502955685002
614,16428.236148482014,15790.07367627846
615,15965.984923477901,15388.941515097085
616,15734.021985340083,15156.500847256126
617,15791.303815256651,15138.813282407773
618,16344.797060496754,15589.967901741833
619,17018.64381312661,16167.864774894222
620,17869.607012390694,16868.190519754677
621,18364.12493565283,17360.855969917728
622,19579.53822397966,18417.622559038344
623,20564.489691442766,19199.928044666754
624,21317.63729180077,19850.400806931524
625,23852.84036338907,21838.554416816336
626,25141.827855453612,22510.971154673713
627,25611.057700709094,22860.646704787127
628,26149.850888976816,22933.8221597659
629,26505.85606392303,23171.85750249565
630,26697.956620782224,23423.720880717137
631,26778.94039018168,23570.14608866034
632,27040.68280880838,23645.329480071254
633,26832.285486818375,23796.51457114459
634,26519.911055002573,23537.927735196627
635,26516.334372428464,23148.382262538726
636,25890.02820122068,22368.764449682847
637,24756.514480076312,21378.64583573492
638,25286.61411450887,22030.16355042042
639,22403.40707399781,20368.460653719
640,22814.18145023097,20838.270650678805
641,22181.171438452377,20406.757830118193
642,21564.337309306553,19937.033548592688
643,19797.006981525963,18465.181366183926
644,19838.058318376847,18574.300766122906
645,19123.053660097845,18035.3885268536
646,18145.809346018974,17498.908398612057
647,16541.371231957975,15906.745287581107
648,16136.602224023558,15521.533459374954
649,16939.33954061225,16144.838509255058
650,19099.16854472758,17877.27440454259
651,19727.306805760767,18425.700694865638
652,20088.62473966295,18700.781232528723
653,20395.864087253678,19083.510282834504
654,19737.62008403858,18552.56441496793
655,19914.1030692775,18654.48900715422
656,22647.510983289925,20959.93443189201
657,24492.73505537924,22355.737432093632
658,25129.974893656774,22470.507547697835
659,25628.92993395492,22784.848490820423
660,26113.249671221074,22778.837715387774
661,26399.89743694315,23022.33759173044
662,26579.249229671215,23282.91777284081
663,26643.59485705593,23438.597315018433
664,26960.793085597536,23570.18907002508
665,26911.4557529005,23658.220374895944
666,26520.930680410886,23543.880176837105
667,26504.042813513413,23148.58401832305
668,26294.844891590485,22724.516257358504
669,25559.331508066385,22017.730074171006
670,24687.07745724208,21217.98334692255
671,23922.715290798016,20760.04854643682
672,22381.762908016233,19893.42036357498
673,21509.862572140897,19446.090220909187
674,20738.594166394778,19049.426945733136
675,19831.723125136552,18495.7018999786
676,18872.470274244544,17686.672435542634
677,18169.00386360854,17160.084193913768
678,17237.864960276474,16649.33929107245
679,16594.73833306727,15957.255261869432
680,16022.573488970642,15413.987589815319
681,15816.59122758383,15160.96398153411
682,15898.583303627533,15210.43496022597
683,15825.752765458208,15150.58239822008
684,16180.257014761226,15443.940649112745
685,16803.873103162918,16014.202655018253
686,16899.900644609057,16102.424169521357
687,17986.791600979384,17012.430182450884
688,18514.589081710805,17472.506778308474
689,18614.00542347344,17476.432001200938
690,17628.403668806273,16645.11630524908
691,17929.70374665993,16874.931727030453
692,18452.896021191165,17239.496018146965
693,20351.84449092437,18770.92510625316
694,19824.278088347128,18376.527679870258
695,19201.598846697958,17851.900509723422
696,16878.957632260288,15972.250960602894
697,16231.183741416058,15448.557242024544
698,17018.145728237883,16099.5090431962
699,18261.94713056926,17094.398030184562
700,19013.247153486875,17688.258633612557
701,19565.30402697473,18141.108924043394
702,17972.220815915825,16861.649053056724
703,16977.34032622195,16054.128298661122
704,16525.422071710436,15732.312856970118
705,16278.171429966196,15534.888095334483
706,16086.120250117829,15372.985244811569
707,16158.725791926401,15460.503405782856
708,16389.344008599273,15670.055852751699
709,16382.669287819745,15681.8325506081
710,15878.753472704726,15273.59295332562
711,15419.144599892952,14858.843426591176
712,15240.443880446206,14682.688369736994
713,14934.043276472514,14387.675839528401
714,16716.30006669839,15949.238727621354
715,17677.405079321747,16715.177385485957
716,18723.351149102185,17603.761097932922
717,19431.4214440173,18165.439734785174
718,20695.767692426492,19329.940317054567
719,22058.24414099127,20467.221518683888
720,23116.504996012245,21221.96309283291
721,23847.328166297393,21888.19547254441
722,24432.593939757833,22302.528472494367
723,25061.903121056166,22386.09667398448
724,25554.17188548938,22732.88391603483
725,26055.428280269032,22785.152876775035
726,26363.584809664033,23025.278718839552
727,26520.199480930445,23245.166109526508
728,26494.575170354175,23308.93302415183
729,26852.892227328837,23475.8564432126
730,26743.888608235182,23498.428058937294
731,26361.631012759008,23403.81231682394
732,26475.965139853182,23145.36037595306
733,26200.511077985444,22627.476332325543
734,25433.583620106427,21917.659517235
735,24476.49163759534,21049.651556986297
736,24210.277861171682,20988.11382922257
737,22307.384488452077,19831.45220000229
738,20811.787181027426,18853.021298651507
739,20092.597075130136,18494.061186916108
740,19133.769484021406,17881.576254727894
741,18235.181825659445,17125.898616518276
742,17766.29882351474,16797.166799472703
743,16833.981707770483,16270.084419831237
744,17058.383834850996,16396.066159706
745,16669.06899641954,16023.702137066388
746,15815.911519532048,15221.681043117409
747,15832.411188079104,15174.821822044183
748,16275.892469691908,15531.36206239482
749,17241.3453816709,16356.967016747294
750,19759.233662868395,18432.537837234446
751,21215.73501139294,19750.30621195295
752,22066.937868949808,20469.78733793197
753,22983.8984849835,21132.668860789698
754,23728.179063242234,21808.271845015777
755,24361.285758954487,22247.713570129476
756,25019.975190343033,22379.722658876286
757,25518.119770264104,22697.840784515847
758,25993.330778976106,22674.3974121029
759,26280.56657575309,22927.168545516008
760,26412.618951760003,23129.973340932138
761,26445.82949111731,23269.08974827259
762,26757.445142480046,23384.26071097177
763,26708.259419564114,23469.39371861519
764,26305.21153339745,23355.404984515095
765,26364.160838294083,23016.858745826812
766,25939.857097589116,22408.443551588978
767,25235.39610665252,21759.91767914135
768,24456.264988233786,21033.48159686708
769,23604.513687158124,20507.604900630842
770,22361.208590047947,19876.295957042206
771,21355.61147572427,19315.026788910887
772,20525.678839756067,18866.411683766528
773,19776.74733860639,18447.369911668877
774,19005.79780222755,17803.75885425491
775,18290.124012027984,17269.22168382813
776,17368.020246967808,16771.128460695523
