,greedy,classic
95,58457.29835355225,58177.56614947156
96,59750.95176461818,59430.320805392694
97,60728.27202832917,59983.668143121635
98,61597.55965428422,60519.60054266793
99,62316.43179706946,60950.658982746965
100,62741.66003313264,61406.5964122238
101,62629.153007045126,61589.58824161371
102,62680.52762999657,61653.904412330136
103,62687.76629462499,61806.94179750733
104,62818.9084377513,61557.23107411304
105,62017.01877752251,60751.349184008344
106,61372.161444379526,60039.06608067577
107,61523.93357230319,59535.51844677327
108,60683.26155060616,58242.01670978901
109,61763.02242220433,59800.68828470931
110,59291.27624256251,57208.406671686185
111,57978.5061239828,56250.28409126282
112,56070.209386018905,54715.84995458371
113,54198.3217072694,53234.830922973575
114,51500.54233353503,50851.87313358245
115,52325.50799205735,51748.48469500604
116,51999.18264260765,51448.814463982206
117,51005.28590532575,50497.8051288418
118,49511.26737579268,49456.18404902058
119,48516.315908542514,48253.33575349428
120,47023.22594238713,46779.14713836846
121,51185.30862262464,50896.190190142064
122,53137.61895546479,52841.669178501215
123,55218.7047729253,55013.616062295194
124,56713.03699476682,56469.962349973466
125,58402.66395806752,58116.443367311425
126,59724.86242243795,59404.80071200432
127,60799.491786532126,60057.42010700271
128,61873.784440151474,60848.64445217888
129,62622.96096775754,61260.74702507988
130,62987.45027809683,61641.76441014836
131,63027.85233223049,61952.91195234546
132,62653.90900406958,61628.44263287973
133,62492.0249315541,61620.72748965127
134,62757.28566590108,61496.685657587586
135,62577.216470697145,61305.25511595364
136,62379.81587533117,61033.67085220923
137,62165.858169692314,60198.78875754252
138,62156.9115155047,59803.07171871317
139,60396.748036134704,58332.25072254372
140,59182.101336665524,57104.74555069612
141,57686.37805718918,55972.65902658814
142,55205.6434140757,53889.41585918541
143,53541.32790617673,52603.36365280669
144,51925.7808488222,51263.86069850137
145,50323.42989267889,49810.05285285026
146,49996.12343614657,49496.47801253968
147,46891.37682045367,46482.96193893002
148,45997.48133269566,46025.50525012973
149,45801.006118836696,45566.012653596714
150,47372.92644611034,47125.58176687629
151,49041.46025292504,48770.41848237053
152,50623.84904971235,50351.97691923458
153,53820.52134242628,53573.6518221342
154,55649.0954693804,55376.28749325744
155,58398.187999370086,58116.313904512615
156,59049.68078929816,58620.61155665802
157,59220.47491253575,58541.887795598785
158,60718.093283618335,59789.86096615609
159,62800.53652356944,61463.62653162121
160,63537.29329347984,62195.90510853954
161,64026.40856467637,62845.789503486834
162,64407.488034582,63241.8447503732
163,64435.04611690422,63426.04456955571
164,64543.88233551925,63349.137189105815
165,64683.67456196163,63417.55989682039
166,60970.52271264555,59646.499635126165
167,64197.112696713404,62372.203372084485
168,63690.7605596086,61829.4228311592
169,60500.99873129946,59179.094630844236
170,58787.419962053624,57659.288624086876
171,54339.30490385231,53518.1612661651
172,51927.77816904214,51307.586497149045
173,51409.822172801425,50868.67548242286
174,51058.91325399163,50558.9729883109
175,51311.97907149273,50820.74035256155
176,49903.182819314854,49468.59719954966
177,47609.88461397586,47251.509288551526
178,45551.597646918395,45353.00693019616
179,46055.47349806984,45860.23069850753
180,46572.194521809455,46332.41893997982
181,51295.18956480346,51005.71030351178
182,53072.80867426798,52777.34707783272
183,54705.446799627265,54479.774276169126
184,56558.086648776305,56309.925819758486
185,58404.9104688863,58155.081644906306
186,59385.44483781081,59149.427793036615
187,60236.63151033139,59519.1756202348
188,61430.50503774565,60449.13074131242
189,62798.70929627661,61460.37445040304
190,63642.735606882205,62287.52144998981
191,63180.62177150194,62092.70461879823
192,63410.46949311379,62333.53378519099
193,64325.99428594329,63319.577890749686
194,62376.083404118566,61313.7642485764
195,62863.05095996462,61770.17882572737
196,63426.13283120203,62076.509593841096
197,63676.94774416597,61798.58741097999
198,61222.7050322678,58797.25177581764
199,57920.609062581025,55951.221977353365
200,61497.136075365765,59689.91340945197
201,60693.76662749165,59220.94580993272
202,57823.599669100826,56465.36822359916
203,56289.43162874223,55271.34683775357
204,54874.35038432187,54133.06941051686
205,53923.95583166734,53303.310272739436
206,51013.076552405924,50487.87008461513
207,49648.51831202555,49173.304572550136
208,45892.71772436927,45921.15657653965
209,45110.735561841866,44883.2250610629
210,40795.43529182734,40613.31281284599
211,40795.43529182734,40613.31281284599
212,42345.79524764615,42148.4946883869
213,43330.988164189854,43126.75944062092
214,44237.04299200072,44023.8535890278
215,44247.2516782243,44030.61239451031
216,44714.30947754641,44467.09282865603
217,45214.86056881898,44927.76044021759
218,44982.524781570326,44669.504550937585
219,44952.00687633242,44582.669383404704
220,44405.89194723975,44059.021823939845
221,44528.16263318493,44187.80860729584
222,44257.23493753912,43939.41773645703
223,44646.728409606025,44338.75751288669
224,45217.94276813357,44877.093679767364
225,44823.63329662233,44493.4023899776
226,45189.786199820264,44861.909237803906
227,45091.61882591897,44716.307290809986
228,45044.841664975596,44652.11777795205
229,45554.385281807525,45154.127644810964
230,45428.015329644964,45032.69107075009
231,45696.284880244326,45299.56184076923
232,45286.124262834695,44935.491017636436
233,45271.22103954962,44948.43500322865
234,44991.74875073143,44687.37343579235
235,44330.28128645779,44050.90909471357
236,43834.624470377756,43572.16528152973
237,43120.495433510565,42881.76571071465
238,42919.750078368466,42725.62817838372
239,42888.60531143888,42710.99538553593
240,40795.43529182734,40613.31281284599
241,40795.43529182734,40613.31281284599
242,42298.21922323454,42101.38096423786
243,42666.55718738072,42468.05148376123
244,42746.49766330027,42546.65707491033
245,42987.567217530646,42783.71301368237
246,43331.01486877216,43106.89744334908
247,43841.88284950721,43587.725656219365
248,44485.172425042576,44187.97633937909
249,44856.164894358466,44491.194984277856
250,45299.58660799771,44911.411406603234
251,45890.58863167087,45491.769321927975
252,46601.20113939249,46190.2416746922
253,46459.22508519162,46091.09708305733
254,48329.927730489384,47873.90867895455
255,48162.71562110002,47706.52200725632
256,47058.525992471536,46667.01608603721
257,46966.93083418564,46504.61218219999
258,48248.470212243854,47688.03385173392
259,47678.91365120319,47176.33671782321
260,47415.20772981776,46925.87009807303
261,46090.98693840175,45676.47931389813
262,45545.648267124045,45185.07742019039
263,45818.35022991721,45477.76052695188
264,45645.911713017056,45321.88989738465
265,45153.31403048167,44850.711779861565
266,44407.05074231217,44129.20214474517
267,44129.80598374705,43865.96838492662
268,43454.265367689935,43257.85687647267
269,43122.66227707303,42945.08786473793
270,43862.04113091514,43649.692180271275
271,45811.938336507796,45574.02449340708
272,48957.85262902433,48700.489522323034
273,53209.543260161445,52955.31434254804
274,54317.82236253219,54035.25936019636
275,57120.17472882662,56785.87720764415
276,57815.58926847334,57372.44093878247
277,59689.13867527623,58990.35035878377
278,61805.15135265143,60771.116385353984
279,61998.54373078754,60640.34728742725
280,61099.64904140492,59827.934197700786
281,59365.445187111414,58560.73761626766
282,58912.136736478344,58108.24424169334
283,61677.506983325715,60844.943993875335
284,64566.8366982171,63369.62354643278
285,64488.77219636051,63309.893946609955
286,64199.07777175372,62862.627279534754
287,62118.41811912259,60162.2703510262
288,60189.589888104754,57779.06761046941
289,55553.10972804302,53715.11215107516
290,59471.56736136968,57406.334415204976
291,59810.80311883748,58582.320783610965
292,59017.93740919081,57836.69791623249
293,53786.93521145043,52839.427980368346
294,52118.098453822444,51450.18217973394
295,48840.66291157577,48374.49382679914
296,52652.099611469675,52114.07202251733
297,50920.248682908474,50414.823827438115
298,48396.72020444809,48412.64496187466
299,47843.382964142904,47586.491443103434
300,44109.29698663385,43894.487228725164
301,45291.9114471205,45059.84520332702
302,46021.87805594533,45790.432674490745
303,47917.1531761359,47676.4157545703
304,48478.12793213883,48226.572391391994
305,50535.06972092971,50252.48038039173
306,53279.918935611626,52891.09873426315
307,52226.73946924014,51761.42250882608
308,50855.09975136632,50346.75051460552
309,53229.45977409871,52466.58053883708
310,59285.484197389706,58205.13598178551
311,59289.89655821893,58313.21125817935
312,64292.711404057954,63128.35105397354
313,64195.54921290443,63226.265407592386
314,64228.10223861845,62984.193741820854
315,61543.417578565204,60290.84799394846
316,61972.44098476462,60637.150637077524
317,62738.31525448082,60811.06907136424
318,62133.64235043653,59802.287551388705
319,61057.199392258815,59061.42073919036
320,60349.75092954287,58380.190842519216
321,59538.38683280375,57871.93160076301
322,57650.740392163665,56294.006166785526
323,56036.64498073884,55021.604402855315
324,54337.99583263199,53603.686823290336
325,52712.720844295414,52123.79818525051
326,50815.35477979308,50295.189872911935
327,48832.24467117916,48376.73299744385
328,46825.116190425004,46849.22203876896
329,45065.4453666029,44838.42849619281
330,42872.89712337314,42670.419987951456
331,43985.40225555169,43767.931658272035
332,44033.25167502782,43820.01032569067
333,44063.67855703132,43853.22273221471
334,45707.33437600548,45481.187338947995
335,46369.34074619962,46130.14084056858
336,47271.06586334084,46980.67203837276
337,47152.21208777337,46817.93377118229
338,46906.447812157254,46531.21619115132
339,47144.750546854666,46674.592512699965
340,48435.41174707205,47899.98119428989
341,48154.408432981494,47657.39781816249
342,46793.8024126973,46375.13301140089
343,47331.18499642404,46933.83799625024
344,47089.26514664167,46679.62947833479
345,47204.63470228612,46784.97743615034
346,47399.1590274963,46995.918636328555
347,46511.41640576807,46070.45529253932
348,46550.02040116495,46079.86067558574
349,47220.17002098483,46740.20216844008
350,46520.470607387884,46073.783052795174
351,45756.10995718285,45356.73486811345
352,46235.41829834309,45848.288099843856
353,46327.635147383575,45970.343749884625
354,44565.70328930161,44274.04130660007
355,43672.38291521065,43411.3942990422
356,43373.810031037305,43123.67530888546
357,43143.676487303055,42904.38744414104
358,42797.38472578591,42603.809432891656
359,42066.49045582573,41887.844233735894
360,42398.883491123925,42193.99156796392
361,40795.43529182734,40613.31281284599
362,42793.45170136604,42591.7642547439
363,42354.629700372774,42155.24880388887
364,43009.3903845564,42805.715162037515
365,43632.90503088005,43426.09804346988
366,44422.91395731598,44208.07342763255
367,44681.62810105561,44460.493324592506
368,44041.26401054568,43805.311422205
369,45467.07051638841,45173.87493653258
370,48583.47095652623,48152.897607553066
371,47930.13439454589,47423.39216896452
372,48667.621457496956,48121.12047401745
373,52901.32315699275,52198.951364952896
374,55005.91046111756,54251.72763208664
375,53991.29739848636,53362.867151422586
376,54430.57940427635,53732.72538833423
377,54024.4602835633,53336.08180618016
378,56388.47605316906,55653.13984270991
379,56487.479441498945,55526.819306987025
380,57067.53053874539,55954.62492607844
381,55885.000620599065,54926.54014775933
382,53674.06246208275,52869.73490769418
383,51171.006411461814,50516.757433596904
384,53754.93764831446,53049.65508805452
385,53391.921419931714,52769.37101209619
386,49353.56082435196,48912.84131566962
387,46539.765049641675,46197.27678770865
388,47134.454386578436,46781.67528386377
389,47209.91368056718,46863.91765655413
390,47022.97712137106,46833.82200495805
391,46439.25406745876,46235.82364373345
392,46220.65671798802,45961.473541506355
393,44985.38337026567,44788.60887176922
394,45949.96405568696,45716.595357229664
395,46848.769021075634,46599.36511962098
396,48340.41266611797,48088.08816395097
397,48822.82012397821,48576.61845400739
398,48357.65732177197,48107.14183107711
399,48575.64372674002,48312.582049166784
400,50669.95737943609,50324.34242160332
401,52983.50120242764,52497.52443244833
402,54818.366163650506,54162.28606103634
403,59428.193696554474,58330.01055577127
404,61888.2387701856,60657.734001331024
405,59418.307544935844,58435.76995725742
406,59722.68505846067,58763.78596687646
407,59368.426105933715,58548.08644055193
408,59398.14857197203,58482.73000696838
409,58111.598548491434,57246.89824530831
410,56431.117379945805,55694.12140642626
411,58159.011202533664,57089.53521625672
412,57443.7148648282,56302.09248001805
413,56659.375665275045,55649.18874487277
414,55578.6047527716,54668.99286688137
415,56590.86371888095,55641.39876305206
416,56175.61931375176,55345.404974469115
417,54023.447645585155,53372.54499515668
418,54034.72191317838,53427.15421808475
419,52888.56219374297,52340.1601430032
420,50216.03511991174,49772.3105254458
421,47860.30246573611,47494.99931471866
422,45959.33553017278,45761.43171539094
423,44532.03992943503,44351.17068323413
424,44572.87430624942,44337.13184094963
425,45316.03654578632,45118.21734186294
426,44346.47151573537,44129.29527217566
427,45189.08879231573,44958.17788527965
428,45287.72029713174,45063.00678827824
429,45463.74075923505,45241.70425375897
430,46600.981836731764,46366.65707585307
431,46409.451630942334,46169.83443599132
432,47430.187113286775,47137.10228932936
433,49460.61999331674,49068.55503426982
434,49370.99125073473,48913.90216638302
435,49807.80971124212,49212.36620095274
436,49841.10971246053,49238.228226748695
437,49097.48448949516,48559.702596059615
438,50476.83500415889,49908.55650869211
439,52016.30490493341,51457.9208746189
440,58920.75578893673,58027.32503080588
441,64485.84322879837,63220.18985250042
442,63736.54265942273,62397.147927133636
443,63990.82255931916,62383.8484391653
444,63547.5664820454,61726.58073387946
445,62676.2813683784,61052.0601680385
446,61876.42542518882,60281.654254674264
447,55993.79704808778,55080.149228045084
448,48249.34402112468,47783.10115943496
449,46604.960737739995,46238.55265134161
450,50952.17597440807,50457.10799593904
451,51050.11765899105,50569.438618388245
452,49609.541595327886,49185.04355888428
453,47169.50526402679,46824.8489821036
454,46336.0784886978,46140.0679469864
455,44665.69331172386,44484.21637722563
456,43562.891946868454,43341.48105250376
457,43717.588350058264,43525.209871800995
458,44536.972275435975,44317.88825075938
459,44642.87923245889,44418.07900740339
460,46561.20565837921,46324.628840554564
461,49027.995852910026,48780.89788175018
462,56762.90314007681,56541.22213150678
463,58222.555573451195,57949.15577215587
464,59398.7536534603,59116.31866549108
465,59810.501861102886,59083.813592924605
466,61512.126006080674,60452.7365976665
467,62475.10292671227,61125.89842260062
468,61966.539252240414,60668.95858033192
469,61944.97057955395,60952.19381737263
470,62219.35177572727,61215.55826172162
471,62246.548035716616,61383.698406146315
472,62525.6040755326,61277.16472682548
473,62729.156981921275,61465.533340157526
474,62549.54274240728,61213.276391509324
475,61801.98250743986,59853.1874718052
476,61097.0897737991,58704.20854640634
477,59240.67603653347,57197.75297360861
478,57796.99449453077,55789.50614937544
479,56427.542854203246,54776.252704571925
480,54772.317711820324,53475.18996722302
481,53185.363350245985,52261.23495253133
482,51835.279573216605,51176.18032558813
483,50284.34957135555,49772.215494673204
484,48984.57576703637,48510.68823146479
485,48190.82631369999,47750.828387397494
486,46490.22968549915,46516.09074495228
487,45292.67480974811,45063.189366307095
488,43978.989168179636,43751.5035668537
489,44866.975460406524,44670.596045432416
490,46478.92184250227,46240.07217105465
491,45436.883730174595,45203.17914674769
492,45500.8600970349,45274.27278700624
493,52019.311091010575,51762.43641333421
494,55017.989444041865,54741.72923455202
495,58117.279857963185,57840.90689834056
496,59340.72889310512,59048.03149567247
497,60311.50367304808,59578.11543236549
498,61152.50085409455,60089.90080961857
499,61820.55415204873,60475.30548779741
500,62242.499793297786,60933.217404434865
501,61902.98324552583,60910.377001259694
502,61728.855190657814,60753.411462613665
503,62048.01624254331,61193.85534120551
504,62237.03598689777,60992.632239373874
505,61869.91598637828,60619.232088974146
506,61368.70963545507,60050.32152537133
507,60742.85670706344,58775.30720836896
508,59709.77398116694,57329.08254931182
509,58320.99852539846,56329.32790848469
510,58313.938006960794,56280.39294132898
511,60315.704917273986,58772.114776608476
512,57758.123839282765,56429.57603711771
513,56552.56973222374,55558.71977009072
514,52669.68954264244,51984.56462991241
515,49983.04854149603,49480.49441389446
516,48501.943280865,48040.11165879015
517,47095.56819158068,46682.19492756471
518,45465.11713021588,45495.2588023943
519,44606.99654513771,44384.77509547007
520,44115.78149847244,43886.35710992744
521,43854.103842949015,43661.22438222227
522,48556.32480145459,48296.11106211999
523,52165.22229219482,51877.648332440476
524,53535.146070829476,53246.54555660426
525,54441.564405928664,54218.67595712657
526,56375.32600082958,56136.67957300639
527,58021.80642111802,57780.53111362272
528,59198.00870655607,58921.8973823617
529,60123.854091593814,59393.2261539702
530,60951.05468008307,59892.2094115289
531,61448.161850472694,60107.17432424133
532,61484.879566188465,60207.22391348364
533,61709.6018119013,60729.50797442304
534,61663.85863492262,60690.89776573085
535,61233.5634414185,60416.886676983864
536,61595.056510492184,60355.614346544586
537,61307.60135975768,60068.14851367782
538,60988.413921776744,59678.38872302568
539,60489.821067875164,58522.818560990476
540,59842.55031122228,57453.60689436207
541,58507.03210934214,56505.00147709608
542,57377.16457408425,55390.82044911258
543,56055.34535628298,54422.77514370396
544,53965.54534873153,52703.93210494732
545,52285.549572405165,51396.35800870384
546,50916.76315226134,50287.44589849581
547,49540.129876163475,49051.55061679683
548,50089.13623992863,49587.16224157769
549,50293.14789666401,49802.36999933929
550,48970.1348760962,48926.52319728436
551,47465.30539534133,47212.32698950349
552,46193.93179358157,45935.080788212515
553,45174.91373635921,44977.57385065818
554,48509.59776419362,48249.844470299286
555,50377.20891252351,50095.636177353874
556,51093.627572171026,50817.675129964
557,51216.06624746849,50960.56187208812
558,53064.2100536215,52785.012899448586
559,53218.17886567846,52908.25772987973
560,51806.66711153634,51442.557763259385
561,54095.817796074116,53578.575386610864
562,57285.33798804901,56523.52543651366
563,59507.3482880024,58399.54523051722
564,55413.98080236758,54538.55161498956
565,52687.4031946407,51994.414299767705
566,52078.363398783134,51445.29207205641
567,52575.01388372874,51996.603443155196
568,51868.74927124913,51275.27291923721
569,49726.26987139664,49209.499843819256
570,50945.859485287416,50418.10435926489
571,50061.278646315244,49450.17067274012
572,52773.534174850756,51951.44475142757
573,47859.94018485078,47348.08125726065
574,46430.90242267862,45988.38487624038
575,48423.75655038129,47901.60965972786
576,51450.60281029526,50851.48942713244
577,51310.70404022095,50773.729824353766
578,48978.49659675133,48549.8813592723
579,48745.351579304355,48337.16031549108
580,49362.85012216256,48945.55487403257
581,48602.88914087182,48214.82448739969
582,46584.93380703509,46391.70696773235
583,45770.184903811365,45577.08883973105
584,44976.74066332115,44735.25701543129
585,40795.43529182734,40613.31281284599
586,43308.064781865774,43101.21417064392
587,45225.81298276682,44994.46089294758
588,47996.86271343933,47747.59189507731
589,47381.92932784585,47145.10744869892
590,49977.10568867533,49712.94679290366
591,49831.55369678719,49555.97868684285
592,50605.65283859118,50261.18456017796
593,54436.8372380523,53909.95380196994
594,55235.021742788944,54558.73659709027
595,56822.99647044063,55870.98204801714
596,58675.6197759317,57625.8787028501
597,60380.86508569017,59352.08509239786
598,58176.121107301915,57284.648017808686
599,59235.34513321364,58418.27943452535
600,57836.96326777015,56989.36912741749
601,56272.50666773085,55487.54491276099
602,56159.90889694305,55431.677933767394
603,53704.00638160404,52902.70609746327
604,54200.05128696981,53285.31475689441
605,50233.282716510344,49599.9989275173
606,51315.92235151512,50633.99973491888
607,50634.70093730932,50006.375660486396
608,50816.5473256829,50244.757406509336
609,49037.60456169885,48586.95741856829
610,50361.01714899089,49885.737678298545
611,49423.06072849472,48994.01431347284
612,47777.43283468554,47406.64332251199
613,46894.45480658994,46557.356238317014
614,44534.80252794937,44335.40777014449
615,43511.917870252764,43334.038811714214
616,42900.86120464188,42688.8446194723
617,42832.78225120908,42643.53716359523
618,44065.171512031964,43850.78180416355
619,45622.00290960619,45386.185880371624
620,47490.059705219064,47245.06209735176
621,48665.04551011402,48420.557515531014
622,51370.58053474839,51098.06420412282
623,53324.36667523586,53013.73574454387
624,54947.58744555575,54531.85573189076
625,59638.83330218631,58937.564626019484
626,60941.921955506325,59897.035366880344
627,61958.44498653404,60635.89835688711
628,62613.885574007276,61288.69251460801
629,62318.91840370692,61275.94241847445
630,62540.514990398915,61507.7383851614
631,62507.99799776676,61625.143488746246
632,62166.73281801462,60936.15190446171
633,64156.6305907339,62966.1797031725
634,60994.44903896838,59691.680714408445
635,60572.37689265464,58625.99308823069
636,59314.32618672631,56958.198094148116
637,57148.61502663266,55222.14264750382
638,60668.58204034387,58845.499421035114
639,57114.932095634045,56123.36360611142
640,58149.259218494335,57122.05238364402
641,56937.075151938385,56076.640506228076
642,55521.02822918618,54824.20774919552
643,51163.500770419516,50623.3808324843
644,52031.21068283371,51498.39561850036
645,50522.620280014096,50036.13760429392
646,48590.14656931527,48605.073272785936
647,44932.82003293004,44707.24909726123
648,43898.74323495057,43672.395078065994
649,45545.77291723288,45347.32382719014
650,50142.95218870251,49865.72430651053
651,51570.86494610807,51285.50030042078
652,52229.83939905133,51940.984403833354
653,52973.25713379975,52725.54768357583
654,51707.72596544684,51433.93335368567
655,51945.995897546505,51648.72748513965
656,57504.90334650199,57073.867068362444
657,59796.650247316094,59075.295819986706
658,60640.205150133115,59595.91033324924
659,61197.18410660359,59873.96246079967
660,61605.060112302854,60328.18567028727
661,61422.57309163826,60454.3000395048
662,61759.92147520252,60775.15104460467
663,61750.53977589618,60905.534600776526
664,61823.68238121121,60596.276678423215
665,61457.50738007466,60224.819890783954
666,61100.525408108304,59798.71701533448
667,60633.916836202756,58695.33589954019
668,60385.72480757725,58003.84591279807
669,58873.340516790726,56850.89980142295
670,57923.794390225245,55909.91686603364
671,56857.590703878464,55184.991287448785
672,54881.426611201656,53579.49120967089
673,53797.791844158244,52849.862961651095
674,52654.00178108527,51969.36654092357
675,51245.93051199098,50703.18417560259
676,49528.86408461427,49040.91292549987
677,48114.03799415042,47675.90833327192
678,46330.456965178186,46357.15820888154
679,45070.27733830674,44843.20783476334
680,43604.44752190075,43382.27152255105
681,42892.728551993576,42703.26898668262
682,43035.14179920365,42831.022993033184
683,42868.88645208039,42663.805629100796
684,43661.91061081977,43452.14444609842
685,45127.09545808859,44907.88130329876
686,45351.97571473557,45128.96765256917
687,47717.364606756404,47463.37487564321
688,48914.874841693396,48597.067729302405
689,49075.738627145765,48692.906457516794
690,46962.53918760749,46585.17527454363
691,47691.06457475377,47195.16380139621
692,48794.05553772555,48241.030952694186
693,52929.74330641903,52226.41078219837
694,51775.72159002368,51154.92635019173
695,50304.116101919586,49804.860339944615
696,45129.40154625547,44791.7014545859
697,43685.674339100806,43397.60794621146
698,45443.14698203119,45106.625040839375
699,48228.036422402554,47705.37337133024
700,49898.58871370374,49246.0228373759
701,51078.36788353461,50399.002252753366
702,47672.94218825843,47170.955130372124
703,45423.915959124664,45039.30805159219
704,44506.62967397615,44185.66314140307
705,43976.24742944403,43694.91918734268
706,43531.91658672703,43270.67570089308
707,43751.0956378123,43487.89904119678
708,44368.553023849,44091.74292824896
709,44360.50781045847,44090.86914732085
710,43163.06813442297,42967.82086122943
711,42074.18779376038,41895.55524299525
712,41603.584982336615,41409.98339694943
713,40795.43529182734,40613.31281284599
714,45020.27295804754,44823.4601383096
715,47091.27513355298,46846.64242690441
716,49447.92268389926,49174.934556191976
717,50884.19777410385,50609.9145732631
718,53521.233559337175,53286.40709808349
719,56051.02974451853,55823.87912338407
720,57524.320428143605,57299.252132938745
721,58569.59754633836,58335.4927610488
722,59475.56204011085,58760.8802625272
723,60254.398164860504,59211.80174126267
724,61106.12259261131,59791.29509471344
725,61854.118134429045,60567.66235196356
726,61668.52604510336,60673.248034242344
727,61736.445300803345,60750.18083644961
728,61167.00592778159,60349.26094741784
729,61460.67739858483,60239.48564075164
730,60759.2865436443,59540.4804939658
731,60514.661613454926,59225.737982655824
732,60742.50586092974,58819.23966584983
733,60049.207405814544,57661.09982376276
734,58603.299974554786,56595.90704120039
735,57463.207122201115,55472.53078634263
736,57484.81514534414,55781.10134791646
737,54712.479944707135,53417.9883240674
738,52183.31485909424,51298.08893987462
739,51157.58777994303,50520.22810499009
740,49587.73115794428,49097.65127346146
741,47996.14399071834,47546.94035860058
742,47127.20994149574,46713.06819386103
743,45324.58695646958,45355.29144048465
744,46264.21959489225,46024.21282360967
745,45272.68788823634,45026.87550974446
746,43075.419420610255,42868.44396485241
747,42930.21279965485,42740.61793266058
748,43906.122573302186,43693.3092092607
749,46130.370126793125,45888.90488320105
750,51556.744114419445,51274.42052160636
751,54378.59770571993,54177.57746993655
752,56027.035608968836,55803.68520367163
753,57493.87280870413,57233.997241322344
754,58713.497357119035,58416.13998559402
755,59673.490183346956,58958.44316366484
756,60393.94917584827,59358.4939063659
757,60983.658069090285,59672.41020907
758,61275.0000313266,60014.905444749435
759,61140.866725003434,60187.40547960211
760,61150.05031385666,60199.00221681254
761,61022.2741679338,60210.793064217076
762,61027.5849706794,59809.68954374878
763,60677.940004574586,59462.000151568915
764,60331.90180726546,59047.7991489179
765,60163.557437806405,58229.52136111212
766,59421.24502251534,57058.477551879405
767,58177.61534063408,56193.92673754398
768,57418.96195281801,55430.51339382637
769,56163.24978116025,54525.0692174549
770,54834.74001950436,53534.86190547237
771,53440.93933719074,52506.8780345373
772,52161.14644206831,51491.88783873566
773,51115.39471527549,50576.80740784717
774,49849.2954984431,49353.32542308351
775,48410.74974943744,47965.39989654841
776,46654.51703229728,46679.5160509057
